time,open,high,low,close,Basis,Upper,Lower,Plot,Plot
1639517400,1.12555,1.12588,1.1255,1.12585,1.128231399999995,1.132498890523315,1.1239639094766751,7.247915595459801,3.8584270767850914
1639519200,1.12585,1.12591,1.12557,1.12588,1.128176999999995,1.1325206311267786,1.1238333688732116,13.11307874976357,4.807464298237152
1639521000,1.12588,1.12588,1.12559,1.12565,1.1281245999999951,1.1325571055406138,1.1236920944593765,17.16610756249379,6.570215204252552
1639522800,1.12565,1.12589,1.12538,1.1256,1.1280709999999952,1.1325901626843558,1.1235518373156346,21.00682831030397,8.813056203744225
1639524600,1.1256,1.1259,1.12557,1.12576,1.1280207999999954,1.1326109765884997,1.123430623411491,27.277880808397136,11.839778765497542
1639526400,1.12576,1.12615,1.12571,1.12612,1.1279799999999953,1.1326177284432888,1.1233422715567019,39.77788080839714,16.429001327250862
1639528200,1.12612,1.12682,1.12608,1.1265,1.1279433999999953,1.1326080157788636,1.123278784221127,52.27788080839714,22.58072388900418
1639530000,1.1265,1.12678,1.12643,1.12664,1.1279111999999953,1.132596577905209,1.1232258220947817,63.915147901110544,30.222840068040387
1639531800,1.12664,1.12698,1.12646,1.12681,1.1278917999999953,1.1325928469434383,1.1231907530565524,70.60343700448779,38.14228024416889
1639533600,1.12681,1.12692,1.12646,1.12662,1.1278669999999953,1.1325890817829827,1.123144918217008,75.5519398588943,45.947137882810225
1639535400,1.12662,1.12683,1.12613,1.12619,1.1278261999999952,1.132582534972035,1.1230698650279554,79.56007635999686,53.74638398249811
1639537200,1.12619,1.1262699999999999,1.12575,1.1259,1.1277823999999952,1.1325850882176138,1.1229797117823765,81.60682827671467,61.321383978299444
1639539000,1.1259,1.12602,1.12576,1.12598,1.1277361999999953,1.132576277206481,1.1228961227935097,81.34063403490559,68.07922813161301
1639540800,1.12598,1.12645,1.12598,1.12639,1.1277087999999953,1.1325717328716212,1.1228458671283694,79.37945928202552,73.02942544081655
1639542600,1.12639,1.12649,1.12633,1.12641,1.1276903999999954,1.1325729120698738,1.122807887930117,77.6360824935434,76.19920065145983
1639544400,1.12641,1.1268799999999999,1.12633,1.12686,1.1276817999999955,1.132571034844076,1.122792565155915,77.6360824935434,77.91431747551394
1639546200,1.12686,1.12727,1.12684,1.1269,1.1276647999999954,1.13256159804709,1.1227680019529007,77.63608249354338,78.7933981616459
1639548000,1.1269,1.12726,1.12687,1.12706,1.1276505999999955,1.1325517947891406,1.1227494052108504,78.96649061328175,79.22021700594432
1639549800,1.12706,1.12768,1.12691,1.12753,1.1276455999999955,1.1325467507946214,1.1227444492053695,83.18777937944988,79.67367988337595
1639551600,1.12753,1.1276599999999999,1.12683,1.12701,1.1276243999999955,1.1325281183964013,1.1227206816035897,85.85788450174287,80.20506191150447
1639553400,1.12701,1.12708,1.12628,1.1264,1.1275975999999954,1.1325197630521369,1.122675436947854,84.32298458506372,80.57785573027424
1639555200,1.1264,1.12756,1.12635,1.12715,1.1275895999999954,1.1325142369522991,1.1226649630476917,83.48361908327264,81.09087570543012
1639557000,1.12715,1.12744,1.12687,1.12725,1.1275933999999956,1.1325159313975368,1.1226708686024545,83.07520340275538,81.77076581908162
1639558800,1.12725,1.12772,1.12707,1.12756,1.1275881999999955,1.132510076406479,1.122666323593512,82.91488596712804,82.4306162532797
1639560600,1.12756,1.12769,1.12698,1.12716,1.1275665999999955,1.132485112515014,1.1226480874849771,79.77123025404238,82.69750972334207
1639562400,1.12716,1.1277,1.12696,1.12696,1.1275209999999956,1.132407177581558,1.122634822418433,73.43746418304609,82.0063814195626
1639564200,1.12696,1.12711,1.12632,1.12673,1.1274531999999955,1.1322573504047146,1.1226490495952763,64.69327779188828,79.6945687211174
1639566000,1.12673,1.12681,1.12637,1.1264,1.1273601999999956,1.132002110959807,1.1227182890401841,56.16474566904951,75.98292636703073
1639567800,1.1264,1.12698,1.12625,1.12698,1.1272687999999957,1.1316641260524836,1.122873473947508,58.20906454858576,72.71868636247098
1639569600,1.12698,1.12758,1.12683,1.12744,1.1271759999999957,1.131222637506385,1.1231293624936065,59.675629750045246,69.74268769581755
1639571400,1.12744,1.12754,1.12603,1.12633,1.1270653999999956,1.1307594229236755,1.1233713770763156,49.8021440861681,65.58355528124414
1639573200,1.12633,1.12669,1.12557,1.12591,1.1269575999999957,1.1303485532744013,1.12356664672559,37.46246152179545,59.90200222557757
1639575000,1.12591,1.12743,1.12584,1.12736,1.1268861999999957,1.1299707497820142,1.1238016502179773,38.91667359055171,54.79518264264124
1639576800,1.12736,1.12744,1.12588,1.12593,1.1267869999999958,1.1295371693325287,1.1240368306674628,34.71065604838659,49.954331625808805
1639578600,1.12593,1.12637,1.125,1.12586,1.1266871999999957,1.12904200383659,1.1243323961634013,32.52701498771179,45.93354877528674
1639580400,1.12586,1.1263,1.12554,1.12591,1.1266129999999956,1.1287369188680738,1.1244890811319175,34.42786159378093,43.21643826587816
1639582200,1.12591,1.12623,1.1248,1.12519,1.1265153999999957,1.1283072580743998,1.1247235419255917,27.913584374639743,39.429503244134914
1639584000,1.12519,1.12678,1.12501,1.12621,1.1264581999999956,1.128002938605656,1.1249134613943352,23.18151734245487,34.86773919318612
1639585800,1.12621,1.12628,1.12538,1.12597,1.1264319999999959,1.1279575491164773,1.1249064508835145,27.885468191937974,32.12815470640736
1639587600,1.12597,1.12657,1.1258,1.12634,1.1264219999999958,1.1279408565132605,1.1249031434867311,35.28532660592776,31.856012841923896
1639589400,1.12634,1.12653,1.12596,1.12601,1.1264093999999958,1.1279329518885965,1.124885848111395,30.072875317740305,30.750538057822475
1639591200,1.12601,1.12617,1.12571,1.12574,1.1263817999999959,1.1279014520514934,1.1248621479484984,32.2581706163094,30.443977378812825
1639593000,1.12574,1.12595,1.12537,1.12589,1.1263561999999958,1.1278588051899425,1.124853594810049,36.12799988665915,30.894100491181245
1639594800,1.12589,1.12589,1.12216,1.12315,1.126287599999996,1.1281603290526578,1.124414870947334,34.19810761660781,30.865381244034605
1639596600,1.12315,1.12752,1.12266,1.12723,1.1263021999999958,1.1282025045430824,1.1244018954569093,46.69810761660781,33.21344664928061
1639598400,1.12723,1.12915,1.12633,1.12914,1.1263597999999957,1.128503823637455,1.1242157763625364,52.764149702004325,36.9112756942243
1639600200,1.12914,1.1299299999999999,1.12843,1.12877,1.1264235999999959,1.128708664354884,1.1241385356451077,59.34944347122111,40.84427260413469
1639602000,1.12877,1.12958,1.12873,1.12927,1.1264973999999959,1.1289694983711038,1.124025301628888,64.44958505723133,44.48980491054763
1639603800,1.12927,1.1294899999999999,1.12865,1.12868,1.1265625999999958,1.1291189783673512,1.1240062216326403,70.14758484375524,49.49914360129951
1639605600,1.12868,1.12936,1.12861,1.12927,1.126636999999996,1.129336732644961,1.1239372673550307,78.21235488785115,55.24341663524223
1639607400,1.12927,1.12952,1.12916,1.12922,1.126704399999996,1.1295357828963124,1.1238730171036795,84.87386178295208,61.33664937227884
1639609200,1.12922,1.12987,1.12898,1.12922,1.1267711999999959,1.1297199143141599,1.1238224856858319,96.97737049657015,69.18405723227413
1639611000,1.12922,1.12945,1.12895,1.12903,1.1268387999999958,1.1298631992969803,1.1238144007030113,96.14139537361444,75.36446820189997
1639612800,1.12903,1.12922,1.12812,1.12836,1.1268939999999958,1.1299313302595335,1.1238566697404582,93.78107871652294,80.4915843287148
1639614600,1.12836,1.12867,1.12815,1.1283,1.126944799999996,1.1299936696436996,1.1238959303562923,92.0212334171683,84.57555807195818
1639616400,1.1283,1.12892,1.12819,1.12875,1.126997399999996,1.13009588678436,1.123898913215632,90.4085876537686,87.82043339652535
1639618200,1.12875,1.12885,1.12847,1.1287,1.1270413999999958,1.1301909952689744,1.1238918047310171,84.40179573319932,89.60220975770585
1639620000,1.1287,1.12908,1.1284,1.1287099999999999,1.1270827999999957,1.130282350923065,1.1238832490769264,76.10490774461032,89.33877886480074
1639621800,1.1287099999999999,1.12896,1.12852,1.1289,1.1271245999999957,1.1303849190579303,1.1238642809420611,69.96347431034421,87.47498043072477
1639623600,1.1289,1.12898,1.12864,1.12875,1.127167199999996,1.1304712507117545,1.1238631492882374,61.73322386716385,83.06946210204897
1639625400,1.12875,1.12889,1.12855,1.12856,1.1272145999999958,1.1305351165798458,1.1238940834201459,51.40763415817657,77.47774195011924
1639627200,1.12856,1.1287099999999999,1.12836,1.1285,1.127266599999996,1.130583140419526,1.1239500595804661,41.621371423517374,70.95777853849354
1639629000,1.1285,1.12896,1.12847,1.12864,1.127319799999996,1.130638024277407,1.124001575722585,34.11979248181575,63.720098421574484
1639630800,1.12864,1.12876,1.12848,1.12876,1.127367199999996,1.1307060285530053,1.1240283714469865,27.601273389287545,55.86918413851436
1639632600,1.12876,1.1288,1.12849,1.12855,1.127409999999996,1.1307561433178683,1.1240638566821237,22.708689374157863,48.15754584363418
1639634400,1.12855,1.1288799999999999,1.12836,1.12884,1.127449599999996,1.1308266807073097,1.1240725192926824,27.764883925339966,42.11504286622539
1639636200,1.12884,1.1293,1.1288,1.12917,1.127494999999996,1.1309190336380652,1.1240709663619266,34.302808645988,37.65745965818086
1639638000,1.12917,1.13023,1.12902,1.13015,1.127556799999996,1.1311004719802655,1.1240131280197265,42.92955037555029,35.30700047172917
1639639800,1.13015,1.13122,1.12997,1.13053,1.127616799999996,1.1313100385657986,1.1239235614341934,54.09111520749328,35.642435602893755
1639641600,1.13053,1.13093,1.13016,1.13033,1.1276831999999959,1.1314893280990665,1.1238770719009252,64.35885501540227,38.48462105187937
1639643400,1.13033,1.13189,1.13014,1.13178,1.1277907999999959,1.131828917891663,1.1237526821083288,74.35631277063516,43.5141860879818
1639645200,1.13178,1.13191,1.13116,1.13138,1.127875399999996,1.132096848845606,1.123653951154386,79.97843444747198,50.06133122025486
1639647000,1.13138,1.1317,1.13117,1.13133,1.1279569999999959,1.1323412794569754,1.1235727205430164,89.25806057211705,58.38000261999976
1639648800,1.13133,1.13148,1.13096,1.13119,1.1280295999999959,1.1325546192383675,1.1235045807616242,89.05850128386683,66.04170478981561
1639650600,1.13119,1.13125,1.12962,1.12996,1.128085599999996,1.1326493133024114,1.1235218866975805,78.09468773424847,71.51568967584817
1639652400,1.12996,1.13002,1.12925,1.12958,1.1281379999999959,1.1327130519241495,1.1235629480758422,65.59468773424847,74.34883184568544
1639654200,1.12958,1.1297,1.12904,1.1296,1.1281953999999959,1.1327703186176339,1.1236204813823578,53.18355186929235,74.23538642841032
1639656000,1.1296,1.13112,1.12914,1.13091,1.128285599999996,1.1329113139025182,1.1236598860974736,47.9826560107038,72.18836155282301
1639657800,1.13091,1.1343699999999999,1.13086,1.13278,1.128401599999996,1.133262156460665,1.1235410435393267,46.77993845624138,68.7413147635238
1639659600,1.13278,1.13472,1.13245,1.13431,1.128538999999996,1.133807309155392,1.1232706908446,49.28898163533246,64.90513316200635
1639661400,1.13431,1.13595,1.13311,1.1359299999999999,1.128730999999996,1.134539879526793,1.122922120473199,52.112626592379286,60.261953914539134
1639663200,1.1359299999999999,1.13605,1.13364,1.13386,1.128889999999996,1.134879878972717,1.1229001210272749,49.6087063523124,55.33072954809483
1639665000,1.13386,1.13436,1.13232,1.13269,1.128996599999996,1.1351056109965352,1.1228875890034569,51.38263743677339,51.99172326091045
1639666800,1.13269,1.13364,1.13041,1.13041,1.129086199999996,1.1351148024381859,1.123057597561806,51.38263743677339,50.21521697372607
1639668600,1.13041,1.1308799999999999,1.12983,1.1307099999999999,1.129183199999996,1.135125740374822,1.1232406596251698,51.784725508786906,50.04036367866288
1639670400,1.1307099999999999,1.13101,1.13013,1.13093,1.129283599999996,1.1351396199032624,1.1234275800967295,47.22155260082371,49.94522575242787
1639672200,1.13093,1.13128,1.13051,1.13104,1.129400599999996,1.1351013311245743,1.1236998688754178,36.96960143988482,48.7189336253833
1639674000,1.13104,1.1311,1.13025,1.13104,1.129497199999996,1.1351099957475892,1.123884404252403,25.514932724483504,45.74717751152718
1639675800,1.13104,1.13197,1.13103,1.1318,1.129613799999996,1.1351388540590477,1.1240887459409443,15.410527418696375,41.15941511481682
1639677600,1.1318,1.13197,1.13152,1.13155,1.129717999999996,1.135157416338675,1.124278583661317,11.00491006835265,36.33394057932185
1639679400,1.13155,1.1322,1.13152,1.13207,1.129839199999996,1.1351747666153744,1.1245036333846175,10.489211024314798,31.22226227776452
1639681200,1.13207,1.1323,1.13192,1.13216,1.1299675999999959,1.1351577892168876,1.1247774107831041,13.446021821966845,26.48018532591371
1639683000,1.13216,1.13262,1.13185,1.13248,1.130099399999996,1.135153127372545,1.125045672627447,16.499544668318563,22.069537720855166
1639684800,1.13248,1.13306,1.1319,1.13305,1.1302973999999957,1.134808122820206,1.1257866771797853,23.862001490946668,19.14959383212053
1639686600,1.13305,1.13366,1.13304,1.1333199999999999,1.1304191999999957,1.134915842759995,1.1259225572399965,35.31667020634798,18.942977427928422
1639688400,1.1333199999999999,1.13341,1.13304,1.13304,1.1304971999999958,1.1350618249691968,1.1259325750307947,44.924168118584035,21.36913185219099
1639690200,1.13304,1.13323,1.13284,1.13298,1.1305813999999959,1.1351845647112004,1.1259782352887913,52.53462792001963,26.0096444148564
1639692000,1.13298,1.13355,1.13248,1.13285,1.1306529999999957,1.1352990124150009,1.1260069875849905,59.37263412668146,32.0556099221475
1639693800,1.13285,1.13324,1.13284,1.13297,1.1307387999999958,1.1353996895191332,1.1260779104808585,65.89183273984399,38.98093763658865
1639695600,1.13297,1.13334,1.1328,1.13317,1.1308167999999956,1.135523713650429,1.1261098863495622,73.59730255145263,46.49984772777437
1639697400,1.13317,1.13351,1.13305,1.13336,1.1308995999999956,1.1356537507246045,1.1261454492753866,81.8728501319334,54.67151091072623
1639699200,1.13336,1.13351,1.13287,1.13319,1.1309789999999957,1.1357608047178827,1.1261971952821088,83.29090909330249,62.100124361020704
1639701000,1.13319,1.13321,1.13272,1.13287,1.1310557999999957,1.135830834278501,1.1262807657214904,73.4376563625348,66.86524763054405
1639702800,1.13287,1.1332,1.13234,1.13235,1.1311355999999957,1.1358326314147995,1.1264385685851919,62.78482716570005,69.09783001143356
1639704600,1.13235,1.13247,1.13208,1.13212,1.1312119999999957,1.1358100077329132,1.1266139922670781,52.77877267005159,69.12834810518756
1639706400,1.13212,1.13242,1.13203,1.13215,1.1312799999999958,1.1358038341158943,1.1267561658840974,44.337623864993716,67.24897182247658
1639708200,1.13215,1.13255,1.13212,1.13249,1.1313557999999957,1.1358032855097695,1.1269083144902219,38.2211709249498,63.790139095614805
1639710000,1.13249,1.13253,1.13232,1.13239,1.1314293999999956,1.135788865031574,1.1270699349684172,29.81830607379518,58.31776453590763
1639711800,1.13239,1.13274,1.13233,1.1327099999999999,1.1315055999999957,1.1357920792209972,1.127219120778994,23.218661064647165,50.98599090249685
1639713600,1.1327099999999999,1.13311,1.13266,1.13305,1.1315915999999957,1.1357959619148947,1.1273872380850967,21.859553867845484,43.30707149931472
1639715400,1.13305,1.1336,1.13305,1.13355,1.1316913999999956,1.1358078305367565,1.1275749694632347,31.712806598613177,38.09146527882452
1639717200,1.13355,1.13415,1.13352,1.134,1.1318013999999956,1.1358340728557266,1.1277687271442647,44.212806598613184,35.76996270793867
1639719000,1.134,1.13489,1.13388,1.13481,1.1319247999999955,1.1359309741243517,1.1279186258756393,56.712806598613184,36.261716949008864
1639720800,1.13481,1.13487,1.1338,1.13395,1.1320285999999955,1.1359327997085316,1.1281244002914594,63.17008114133217,38.61577410855118
1639722600,1.13395,1.13396,1.13333,1.13339,1.1321253999999954,1.1358541136339364,1.1283966863660544,63.29318363668905,41.74977569751858
1639724400,1.13339,1.1336,1.13235,1.13265,1.1322015999999955,1.1357445061680618,1.1286586938319292,61.033767878583,45.651708423117064
1639726200,1.13265,1.13276,1.13171,1.13182,1.1322545999999953,1.1356315816947076,1.128877618305283,55.81339025384115,49.72604957176631
1639728000,1.13182,1.13278,1.13178,1.13277,1.1323069999999955,1.1356034194761504,1.1290105805238406,50.8207026624675,53.346193171094065
1639729800,1.13277,1.13377,1.1327099999999999,1.13355,1.1323673999999955,1.1356296071309868,1.1291051928690041,44.00824179524134,54.88312257067258
1639731600,1.13355,1.13397,1.13282,1.13292,1.1324191999999953,1.1356042464861507,1.12923415351384,34.96149370844012,53.72670845940095
1639733400,1.13292,1.13377,1.13268,1.13342,1.1324519999999954,1.1356476102885995,1.1292563897113912,27.437059095667703,50.06724002153277
1639735200,1.13342,1.13342,1.13256,1.13281,1.1324805999999954,1.1356553732780241,1.1293058267219667,23.582431073529758,45.118783763057465
1639737000,1.13281,1.13337,1.13221,1.13253,1.1325045999999954,1.1356526796314212,1.1293565203685696,22.182557575874693,39.97995550545567
1639738800,1.13253,1.13253,1.13114,1.13155,1.1325117999999954,1.1356435674508207,1.12938003254917,22.182557575874693,35.123554217617134
1639740600,1.13155,1.13219,1.13148,1.13184,1.1325493999999954,1.1355563229066428,1.129542477093348,23.09821618550535,31.03415745907516
1639742400,1.13184,1.13185,1.13124,1.13148,1.1325873999999954,1.1354287632937738,1.1297460367062169,19.81240354007693,27.158120068776334
1639744200,1.13148,1.13327,1.1314,1.13307,1.1326567999999952,1.1352943720121675,1.130019227987823,23.000542486729707,24.532157655212384
1639746000,1.13307,1.13328,1.13226,1.13243,1.1326871999999952,1.1352515763607263,1.1301228236392642,25.12200844151075,23.302221996846214
1639747800,1.13243,1.13258,1.13051,1.13074,1.1326463999999954,1.1352994160415426,1.1299933839584482,20.146443054283164,22.39089499167315
1639749600,1.13074,1.13157,1.13038,1.13077,1.1325755999999954,1.1352404319117297,1.129910768088261,17.427800736898853,21.621566199594284
1639751400,1.13077,1.1308799999999999,1.12925,1.13066,1.1324701999999953,1.1349367942853672,1.1300036057146234,15.507407575273636,20.78717244951915
1639753200,1.13066,1.13076,1.12862,1.12874,1.1323677999999953,1.1351094067129894,1.129626193287001,15.507407575273636,19.95277869944402
1639755000,1.12874,1.12902,1.12736,1.12738,1.1322615999999952,1.1355085538215945,1.1290146461783959,14.591748965642982,18.88947029696123
1639756800,1.12738,1.12777,1.12669,1.12775,1.1322083999999952,1.135763788041014,1.1286530119589764,15.738431494994835,18.380223791325964
1639758600,1.12775,1.12794,1.12718,1.12769,1.1321479999999953,1.1360066688272816,1.128289331172709,7.905283540526769,16.493316423050597
1639760400,1.12769,1.12769,1.12717,1.1272199999999999,1.1320737999999952,1.1362815455211719,1.1278660544788186,2.550814058095856,13.671917125123736
1639762200,1.1272199999999999,1.12728,1.12667,1.12681,1.1319891999999954,1.1365707113356807,1.12740768866431,2.550814058095855,11.472463500600323
1639764000,1.12681,1.12714,1.12637,1.1265,1.1318983999999954,1.1368574834957652,1.1269393165042256,2.4094610398593264,9.595171038470385
1639765800,1.1265,1.12655,1.1253,1.12533,1.1317689999999954,1.1372352264285057,1.126302773571485,2.409461039859327,7.957927721543598
1639767600,1.12533,1.12571,1.12513,1.12547,1.1316473999999952,1.1375415407660612,1.1257532592339292,2.876853357448496,6.379108444315454
1639769400,1.12547,1.12589,1.1251,1.12521,1.1315101999999952,1.137817413122335,1.1252029868776554,3.0015897631988118,4.930338544009932
1639771200,1.12521,1.12529,1.12465,1.12487,1.1313643999999952,1.1380805617848584,1.124648238215132,1.8549072338469577,3.1948980113664467
1639773000,1.12487,1.1248799999999999,1.12368,1.12369,1.1311885999999953,1.138408028673319,1.1239691713266717,0.8123771088884062,2.30828470741165
1639774800,1.12369,1.12432,1.12358,1.12402,1.1310079999999954,1.138617651773819,1.1233983482261718,2.760566207980392,2.3345037261472172
1639776600,1.12402,1.12402,1.1235,1.12361,1.1308137999999952,1.138804057966415,1.1228235420335755,4.112074795505315,2.5296613183233996
1639951200,1.12364,1.12402,1.12364,1.12373,1.1306275999999953,1.1389510947058819,1.1223041052941087,6.43953905715795,3.033421070485728
1639953000,1.12373,1.12389,1.1236599999999999,1.12373,1.1304425999999952,1.1390636234526275,1.121821576547363,8.806848271186507,3.8330944744016255
1639954800,1.12373,1.12403,1.12346,1.12397,1.1302649999999952,1.1391327664251616,1.1213972335748288,13.526863614032012,5.164345756474565
1639956600,1.12397,1.12441,1.12391,1.12431,1.130091799999995,1.1391454134980212,1.121038186501969,23.374092300058727,7.710908573582054
1639958400,1.12431,1.12487,1.12411,1.12483,1.1299249999999952,1.1390939929311001,1.1207560070688902,35.87409230005873,11.963306706858525
1639960200,1.12483,1.12502,1.12462,1.125,1.1297577999999953,1.139001866062619,1.1205137339373714,48.37409230005873,17.908521105754815
1639962000,1.125,1.12501,1.1239999999999999,1.1241,1.1295759999999953,1.138944832644486,1.1202071673555045,54.95350805200558,24.432638836257965
1639963800,1.1241,1.12442,1.12375,1.12385,1.1293955999999954,1.1388989522568598,1.119892247743131,61.370257778993086,31.589911709193935
1639965600,1.12385,1.12413,1.12364,1.12407,1.1292299999999953,1.1388527075253694,1.1196072924746212,68.63359693298082,39.36416894367178
1639967400,1.12407,1.12497,1.12406,1.12483,1.1290841999999954,1.1387712855971837,1.1193971144028072,78.76628771895227,48.1090988746425
1639969200,1.12483,1.12503,1.12467,1.1248799999999999,1.1289387999999954,1.1386723510538748,1.119205248946116,86.0788800585176,57.1781009302032
1639971000,1.1248799999999999,1.12502,1.12473,1.12483,1.1287855999999954,1.1385390214057196,1.1190321785942712,88.3928711731657,65.30544828934157
1639972800,1.12483,1.12507,1.12445,1.12494,1.1286365999999954,1.1383944220094244,1.1188787779905665,88.3928711731657,71.87029564847994
1639974600,1.12494,1.12512,1.12469,1.12493,1.1284809999999954,1.138212755050761,1.1187492449492298,88.34475964738678,76.86662906689595
1639976400,1.12493,1.12518,1.12478,1.1250499999999999,1.1283209999999955,1.13798583607549,1.118656163924501,92.09690641079904,81.50955386174513
1639978200,1.1250499999999999,1.12546,1.1248799999999999,1.12542,1.1281583999999953,1.1376913944990263,1.1186254055009643,96.8286480962866,85.94185265140682
1639980000,1.12542,1.12561,1.12481,1.1251,1.1279803999999953,1.1373390136323298,1.1186217863676609,97.80985921841445,89.58888543708602
1639981800,1.1251,1.12553,1.12497,1.12521,1.1277883999999954,1.1368703716536799,1.1187064283463108,96.83091443718664,91.84696377686532
1639983600,1.12521,1.12546,1.12472,1.12512,1.1276117999999953,1.136467965500239,1.1187556344997516,95.28016797406461,92.9971247663087
1639985400,1.12512,1.12613,1.1248799999999999,1.12551,1.1274541999999954,1.1360945227583084,1.1188138772416825,95.49421176763947,93.88479234061792
1639987200,1.12551,1.12592,1.12501,1.12551,1.1273113999999953,1.1357745953403238,1.1188482046596668,95.49421176763947,94.77245991492714
1639989000,1.12551,1.12706,1.1255,1.12677,1.1272103999999954,1.1355204917033246,1.1189003082966662,95.54232329341839,95.6721553706811
1639990800,1.12677,1.12741,1.12585,1.1264399999999999,1.1270837999999952,1.1351564697796073,1.1190111302203831,93.69439261907762,95.87184114671591
1639992600,1.1264399999999999,1.12649,1.12495,1.1262,1.126936799999995,1.1346765746169691,1.119197025383021,90.53098120906634,95.08463278581337
1639994400,1.1262,1.1267099999999999,1.12571,1.12652,1.1268087999999952,1.134248463374197,1.1193691366257934,91.00906273952349,94.234533225952
1639996200,1.12652,1.12719,1.12607,1.12667,1.1266737999999952,1.1337288405648298,1.1196187594351605,91.40734555296135,93.55658711542385
1639998000,1.12667,1.12724,1.12647,1.12724,1.1265623999999952,1.1332728015618074,1.119851998438183,92.95809201608337,93.2663276206762
1639999800,1.12724,1.12767,1.12682,1.1270499999999999,1.1264527999999951,1.1328193219015275,1.1200862780984628,91.79348838150351,92.80373719740919
1640001600,1.1270499999999999,1.12765,1.12684,1.12715,1.126364799999995,1.1324719499999456,1.1202576500000445,91.15583601053501,92.26144022777113
1640003400,1.12715,1.12748,1.12681,1.12686,1.126265199999995,1.1320547341886653,1.1204756658113249,88.62764554537341,91.3971055092655
1640005200,1.12686,1.12779,1.12685,1.12769,1.1261893999999952,1.1316973293178008,1.1206814706821897,90.47557621971418,90.99475345934508
1640007000,1.12769,1.12982,1.12767,1.1293199999999999,1.1261143999999952,1.1311749710270738,1.1210538289729166,93.63898762972546,91.38325426192745
1640008800,1.1293199999999999,1.12997,1.12907,1.12935,1.1260527999999952,1.1307334464425214,1.121372153557469,95.0888915615001,91.89323286467453
1640010600,1.12935,1.13011,1.12911,1.1299,1.1260359999999954,1.1306197293897617,1.121452270610229,95.66955352929006,92.42600886171562
1640012400,1.1299,1.13039,1.1294899999999999,1.13007,1.1260219999999952,1.1305211277065597,1.1215228722934307,95.66955352929006,92.76494155086645
1640014200,1.13007,1.13032,1.12868,1.1288799999999999,1.1259863999999953,1.1302952709795573,1.1216775290204333,91.1780748102913,92.68801485446494
1640016000,1.1288799999999999,1.13037,1.12882,1.13018,1.1260151999999954,1.1304662314667304,1.1215641685332605,89.28594296350653,92.45427822358637
1640017800,1.13018,1.13019,1.12889,1.12963,1.1260601999999955,1.130664495534302,1.121455904465689,86.44900781027471,92.18194850669904
1640019600,1.12963,1.1299,1.12809,1.12812,1.1260675999999954,1.1306906524676594,1.1214445475323314,74.29547736855568,90.15943615030423
1640021400,1.12812,1.12848,1.12782,1.12841,1.1260819999999954,1.1307433463846817,1.121420653615309,63.139583769649896,86.34701066779479
1640023200,1.12841,1.12867,1.12816,1.12855,1.1261085999999954,1.1308333460638822,1.1213838539361085,52.46983048505526,81.01962803323919
1640025000,1.12855,1.1287,1.12802,1.12809,1.1261341999999954,1.1309037259059878,1.121364674094003,39.96983048505526,74.05716265270983
1640026800,1.12809,1.12854,1.12794,1.12849,1.1261739999999956,1.1310129539276972,1.121335046072294,28.923756147777176,65.71393798002072
1640028600,1.12849,1.12859,1.12739,1.12739,1.1262151999999954,1.1310629475302354,1.1213674524697554,22.07983850135579,57.07665844140377
1640030400,1.12739,1.12776,1.1272,1.12744,1.1262545999999953,1.1311135150403127,1.121395684959678,12.266822343378003,47.44926836388771
1640032200,1.12744,1.12779,1.1273,1.12778,1.1263059999999954,1.1311790893812506,1.1214329106187402,6.3702785850336445,37.43942721073257
1640034000,1.12778,1.12807,1.12746,1.12795,1.1263675999999954,1.1312464691434208,1.12148873085657,7.80227860217854,29.127777364935422
1640035800,1.12795,1.12797,1.12734,1.1275,1.1264437999999954,1.1312428803667387,1.1216447196332522,6.792232883736135,22.084358504196206
1640037600,1.1275,1.12777,1.1275,1.12772,1.1265177999999956,1.1312576504580223,1.1217779495419689,6.199757837565081,16.300599423259936
1640039400,1.12772,1.12797,1.12734,1.1276599999999999,1.1265987999999956,1.1312389876162683,1.1219586123837229,7.457297506531759,12.236532800944502
1640041200,1.1276599999999999,1.12792,1.12745,1.12763,1.1266767999999954,1.1312152453415305,1.1221383546584602,8.247117577129515,9.651952979613547
1640043000,1.12763,1.12774,1.12746,1.12772,1.1267565999999953,1.1311847221040416,1.122328477895949,11.585828643253539,8.340201747350765
1640044800,1.12772,1.12777,1.12731,1.1275,1.1268271999999953,1.1311487218522427,1.1225056781477478,12.005569501063542,8.30754514206146
1640046600,1.1275,1.12786,1.1274,1.1278,1.1268969999999954,1.1311362636585736,1.1226577363414172,15.64719682743311,9.467159922361393
1640048400,1.1278,1.12788,1.12738,1.12775,1.1269553999999955,1.1311395283879047,1.1227712716120863,18.008545888654005,10.742943333170826
1640050200,1.12775,1.12847,1.12771,1.12813,1.1270179999999954,1.131162508428968,1.1228734915710228,30.174485206002203,13.665724873454085
1640052000,1.12813,1.12862,1.12809,1.12861,1.1271081999999957,1.131155244274954,1.1230611557250374,41.436713536767876,18.070344335854436
1640053800,1.12861,1.12869,1.12833,1.12863,1.1272037999999955,1.1311132689363939,1.1232943310635972,52.6791738678012,23.723078881013116
1640055600,1.12863,1.12863,1.12832,1.12843,1.1272909999999954,1.1310588616438406,1.1235231383561501,60.19921932884918,30.217091599978072
